,Unnamed: 0,policy_number,claim_number,make_x,Type,luxury_model,surveyorclassification,reapairer_type,type_of_claim,netlabmountsum,parts_net_amountsum,losscategory,amount_paid_y,year_month,product_code,model,pol_no,year_of_manufacture,Ageofthevehicle,addon_type
915086,1194084,VPC0839557000101,PV00484333,RENAULT,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,4426.68,3233.03,SmallLoss,9803.0,2018,VPC,KWID RXT,VPC0839557000101,2017,Lessthan4years,DEP
915087,1194085,VPC0839557000101,PV00461317,RENAULT,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,9768.2,5850.04,SmallLoss,19917.0,2018,VPC,KWID RXT,VPC0839557000101,2017,Lessthan4years,DEP
915088,1194086,VPC0949245000100,PV00478880,RENAULT,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,17471.370000000003,2641.92,SmallLoss,23614.0,2018,VPC,Duster 110 PS RxZ,VPC0949245000100,2013,Greaterthan4years,DEP
915089,1194087,VPC0111614000109,PV00483290,GENERAL MOTORS,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,8407.5,16719.5,SmallLoss,23779.0,2018,VPC,Aveo 1.2 UVA LS,VPC0111614000109,2008,Greaterthan4years,NONDEP
915090,1194088,VPC1051925000100,PV00512089,RENAULT,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,10789.97,8853.5,SmallLoss,24100.0,2019,VPC,KWID 1.0 RXT AMT,VPC1051925000100,2016,Lessthan4years,DEP
915091,1194089,VPC0944005000100,PV00461084,MAHINDRA,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,8053.51,10328.44,SmallLoss,24164.0,2018,VPC,KUV 100 NXT K2,VPC0944005000100,2018,Lessthan4years,DEP
915092,1194090,VPC0872180000100,PV00456437,RENAULT,NHE_NON_OEM,NHE,External,OTHERS,NON_OEM,9000.0,1097.0,SmallLoss,10194.0,2018,VPC,KWID RXL,VPC0872180000100,2017,Lessthan4years,DEP
915093,1194091,VPC0909203000100,PV00454563,MAHINDRA,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,5859.450000000001,3920.0,SmallLoss,10271.0,2018,VPC,Bolero Power + SLE,VPC0909203000100,2017,Lessthan4years,DEP
915094,1194092,VPC1053357000100,PV00498993,RENAULT,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,5877.63,2780.49,SmallLoss,10321.0,2019,VPC,KWID 1.0 RXT AMT,VPC1053357000100,2017,Lessthan4years,DEP
915095,1194093,VPC0880647000101,PV00493457,RENAULT,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,4602.59,5524.7,SmallLoss,10388.0,2019,VPC,KWID RXL,VPC0880647000101,2017,Lessthan4years,DEP
915096,1194094,VPC0868845000101,PV00485341,RENAULT,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,9882.5,9956.48,SmallLoss,25196.0,2018,VPC,New Duster 85PS RXS,VPC0868845000101,2017,Lessthan4years,DEP
915097,1194095,VPC0818888000101,PV00485260,RENAULT,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,11504.41,10163.39,SmallLoss,25477.0,2018,VPC,KWID RXT O,VPC0818888000101,2017,Lessthan4years,DEP
915098,1194096,VPC1022052000100,PV00482612,MAHINDRA,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,1770.0,9108.26,SmallLoss,10797.0,2018,VPC,Scorpio S7 140,VPC1022052000100,2018,Lessthan4years,DEP
915099,1194097,VPC0955169000100,PV00505103,MAHINDRA,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,1770.0,9108.26,SmallLoss,10797.0,2019,VPC,Scorpio S7 140,VPC0955169000100,2018,Lessthan4years,DEP
915100,1194098,VPC0891496000100,PV00453008,RENAULT,NHE_NON_OEM,NHE,External,DEALER,NON_OEM,6077.0,2942.48,SmallLoss,10840.0,2018,VPC,KWID RXT,VPC0891496000100,2017,Lessthan4years,DEP
915101,1194099,VPC1045422000100,PV00510745,RENAULT,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,6737.8,2798.34,SmallLoss,11199.0,2019,VPC,KWID 1.0 RXT Edition,VPC1045422000100,2016,Lessthan4years,DEP
915102,1194100,VPC1008642000100,PV00488451,RENAULT,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,10965.15,1544.0,SmallLoss,11321.0,2018,VPC,Duster 85 PS RxL,VPC1008642000100,2013,Greaterthan4years,NONDEP
915103,1194101,VPC1008642000100,PV00488972,RENAULT,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,13949.07,0.0,SmallLoss,12709.0,2018,VPC,Duster 85 PS RxL,VPC1008642000100,2013,Greaterthan4years,NONDEP
915104,1194102,VPC1055330000100,PV00510645,RENAULT,NHE_NON_OEM,NHE,External,DEALER,NON_OEM,6150.75,4988.65,SmallLoss,11375.0,2019,VPC,KWID 1.0 RXT Edition,VPC1055330000100,2016,Lessthan4years,DEP
915105,1194103,VPC0946311000100,PV00499529,MAHINDRA,NHE_NON_OEM,NHE,External,DEALER,NON_OEM,2360.0,9109.51,SmallLoss,11377.0,2019,VPC,Scorpio S3,VPC0946311000100,2018,Lessthan4years,DEP
915106,1194104,VPC0520628000105,PV00489015,RENAULT,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,9941.5,1386.5,SmallLoss,11546.0,2018,VPC,Duster 85 PS RxL Option,VPC0520628000105,2012,Greaterthan4years,DEP
915107,1194105,VPC0520628000105,PV00491728,RENAULT,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,9215.21,15608.85,SmallLoss,34827.0,2019,VPC,Duster 85 PS RxL Option,VPC0520628000105,2012,Greaterthan4years,DEP
915108,1194106,VPC0956396000100,PV00500668,MAHINDRA,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,12669.92,100.62,SmallLoss,11564.0,2019,VPC,New Xuv 500 W6 AT,VPC0956396000100,2018,Lessthan4years,DEP
915109,1194107,VPC0909813000101,PV00500767,MAHINDRA,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,5457.5,3596.0,SmallLoss,11570.0,2019,VPC,KUV 100 NXT K8,VPC0909813000101,2017,Lessthan4years,DEP
915110,1194108,VPC0784475000101,PV00454635,MAHINDRA,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,10977.54,1013.47,SmallLoss,11785.0,2018,VPC,KUV 100 K2 P,VPC0784475000101,2016,Lessthan4years,DEP
915111,1194109,VPC0881054000100,PV00464984,RENAULT,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,6690.6,3138.56,SmallLoss,11834.0,2018,VPC,KWID RXT,VPC0881054000100,2017,Lessthan4years,DEP
915112,1194110,VPC0927969000100,PV00486037,MAHINDRA,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,10266.0,1388.6,SmallLoss,11838.0,2018,VPC,KUV 100 NXT K8,VPC0927969000100,2017,Lessthan4years,DEP
915113,1194111,VPC1010669000100,PV00482561,MAHINDRA,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,12176.42,292.0,SmallLoss,11861.0,2018,VPC,New Xuv 500 W9,VPC1010669000100,2018,Lessthan4years,DEP
915114,1194112,VPC1009958000100,PV00508586,RENAULT,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,10375.74,775.04,SmallLoss,11869.0,2019,VPC,KWID RXT,VPC1009958000100,2016,Lessthan4years,DEP
915115,1194113,VPC0914441000100,PV00462925,MARUTI,NHE_NON_OEM,NHE,Internal,TRS,NON_OEM,5590.25,867.2,SmallLoss,5359.0,2018,VPC,Swift VDI (O),VPC0914441000100,2015,Lessthan4years,NONDEP
915116,1194114,VPC1013882000100,PV00463487,RENAULT,NHE_NON_OEM,NHE,External,DEALER,NON_OEM,6160.1900000000005,5843.78,SmallLoss,12141.0,2018,VPC,KWID RXT,VPC1013882000100,2017,Lessthan4years,DEP
915117,1194115,VPC0957578000100,PV00490272,MAHINDRA,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,3793.41,6236.91,SmallLoss,12308.0,2019,VPC,KUV 100 NXT K2 +,VPC0957578000100,2018,Lessthan4years,DEP
915118,1194116,VPC0961698000100,PV00452967,MAHINDRA,NHE_NON_OEM,NHE,External,DEALER,NON_OEM,7670.0,2384.98,SmallLoss,12325.0,2018,VPC,Ciaz ZXI + AT,VPC0961698000100,2018,Lessthan4years,DEP
915119,1194117,VPC1070413000100,PV00503813,RENAULT,NHE_NON_OEM,NHE,External,DEALER,NON_OEM,6374.5,3194.4700000000003,SmallLoss,12411.0,2019,VPC,KWID 1.0 RXT Edition,VPC1070413000100,2017,Lessthan4years,DEP
915120,1194118,VPC1034245000100,PV00489243,RENAULT,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,7183.25,3561.6,SmallLoss,12882.0,2018,VPC,KWID RXT,VPC1034245000100,2016,Lessthan4years,DEP
915121,1194119,VPC1026281000100,PV00477235,RENAULT,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,9605.2,1577.49,SmallLoss,12892.0,2018,VPC,Scala RxZ,VPC1026281000100,2013,Greaterthan4years,DEP
915122,1194120,VPC0727545000102,PV00473673,RENAULT,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,6473.77,5556.1,SmallLoss,12906.0,2018,VPC,KWID RXT,VPC0727545000102,2016,Lessthan4years,DEP
915123,1194121,VPC0868211000101,PV00471569,RENAULT,NHE_NON_OEM,NHE,External,DEALER,NON_OEM,6425.1,3449.51,SmallLoss,12960.0,2018,VPC,KWID RXL,VPC0868211000101,2017,Lessthan4years,DEP
915124,1194122,VPC0189115000108,PV00474894,MAHINDRA,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,13513.42,806.53,SmallLoss,13049.0,2018,VPC,Renault Logan 1.5 DLE Dci,VPC0189115000108,2007,Greaterthan4years,NONDEP
915125,1194123,VPC0871028000100,PV00457094,RENAULT,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,6997.4,5364.86,SmallLoss,15031.0,2018,VPC,KWID RXT O AMT,VPC0871028000100,2017,Lessthan4years,DEP
915126,1194124,VPC0901854000101,PV00502199,RENAULT,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,6985.650000000001,4536.43,SmallLoss,13604.0,2019,VPC,KWID CLIMBER AMT,VPC0901854000101,2017,Lessthan4years,DEP
915127,1194125,VPC0780106000102,PV00479745,RENAULT,NHE_NON_OEM,NHE,External,DEALER,NON_OEM,11982.9,764.5,SmallLoss,13626.0,2018,VPC,KWID RXT,VPC0780106000102,2016,Lessthan4years,DEP
915128,1194126,VPC0859728000101,PV00500609,HYUNDAI,NHE_NON_OEM,NHE,Internal,TRS,NON_OEM,8201.0,0.0,SmallLoss,8000.0,2019,VPC,i10 Grand Kappa Era VTVT,VPC0859728000101,2017,Lessthan4years,DEP
915129,1194127,VPLC002546000100,PV00511782,MAHINDRA,NHE_NON_OEM,NHE,External,DEALER,NON_OEM,472.0,3000.0,SmallLoss,2463.0,2019,VPC,Alfa 3W Passenger,VPLC002546000100,2018,Lessthan4years,NONDEP
915130,1194128,VPC0970462000100,PV00513016,MAHINDRA,NHE_NON_OEM,NHE,External,DEALER,NON_OEM,2908.7,456.8,SmallLoss,2764.0,2019,VPC,KUV 100 NXT K8,VPC0970462000100,2018,Lessthan4years,DEP
915131,1194129,VPC0729475000102,PV00479900,MAHINDRA,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,885.0,3982.5,SmallLoss,2850.0,2018,VPC,Bolero SLX 2WD,VPC0729475000102,2016,Lessthan4years,NONDEP
915132,1194130,VPLC000339000100,PV00475179,MAHINDRA,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,885.0,3000.0,SmallLoss,2867.0,2018,VPC,Bolero Power + SLE,VPLC000339000100,2018,Lessthan4years,NONDEP
915133,1194131,VPC0919373000100,PV00448261,HYUNDAI,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,29269.9,0.0,SmallLoss,26749.0,2018,VPC,All New Elantra 1.6 CRDI SX (O) AT,VPC0919373000100,2015,Lessthan4years,NONDEP
915134,1194132,VPC0891180000100,PV00460037,TOYOTA,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,11672.56,10086.06,SmallLoss,29612.0,2018,VPC,Innova 2.5 GX,VPC0891180000100,2015,Lessthan4years,DEP
915135,1194133,VPC0892154000100,PV00469025,RENAULT,NHE_NON_OEM,NHE,External,DEALER,NON_OEM,472.0,2174.99,SmallLoss,3813.0,2018,VPC,KWID CLIMBER AMT,VPC0892154000100,2017,Lessthan4years,DEP
915136,1194134,VPC0901145000101,PV00475375,RENAULT,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,3908.75,245.0,SmallLoss,3848.0,2018,VPC,KWID RXT,VPC0901145000101,2017,Lessthan4years,DEP
915137,1194135,VPC0901145000101,PV00512472,RENAULT,NHE_NON_OEM,NHE,External,DEALER,NON_OEM,10266.0,10153.99,SmallLoss,27053.0,2019,VPC,KWID RXT,VPC0901145000101,2017,Lessthan4years,DEP
915138,1194136,VPC0953479000100,PV00488806,MAHINDRA,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,885.0,3982.5,SmallLoss,3850.0,2018,VPC,Bolero Power + ZLX,VPC0953479000100,2018,Lessthan4years,DEP
915139,1194137,VPC1020525000100,PV00489220,MAHINDRA,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,885.0,3982.5,SmallLoss,3850.0,2018,VPC,Bolero Power + ZLX,VPC1020525000100,2018,Lessthan4years,DEP
915140,1194138,VPC0980094000100,PV00467795,MAHINDRA,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,885.0,3600.5,SmallLoss,4068.0,2018,VPC,Bolero Power + SLX,VPC0980094000100,2018,Lessthan4years,DEP
915141,1194139,VPC0820256000101,PV00442454,RENAULT,NHE_NON_OEM,NHE,External,DEALER,NON_OEM,1380.6,3324.99,SmallLoss,4103.0,2018,VPC,KWID RXT,VPC0820256000101,2017,Lessthan4years,DEP
915142,1194140,VPC1043516000100,PV00491539,RENAULT,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,9917.9,705.51,SmallLoss,11111.0,2019,VPC,KWID RXT,VPC1043516000100,2015,Lessthan4years,DEP
915143,1194141,VPC1040407000100,PV00482197,HYUNDAI,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,12094.41,0.0,SmallLoss,12501.0,2018,VPC,Xcent 1.2 Kappa Dual VTVT E+,VPC1040407000100,2017,Lessthan4years,DEP
915144,1194142,VPC1040983000100,PV00508705,MAHINDRA,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,12667.89,349.44,SmallLoss,12651.0,2019,VPC,New XUV 500 W8 4WD,VPC1040983000100,2014,Greaterthan4years,DEP
915145,1194143,VPC1040983000100,PV00507141,MAHINDRA,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,9960.67,6000.639999999999,SmallLoss,21147.0,2019,VPC,New XUV 500 W8 4WD,VPC1040983000100,2014,Greaterthan4years,DEP
915146,1194144,VPC1090247000100,PV00510451,SKODA,NHE_NON_OEM,NHE,Internal,TRS,NON_OEM,9543.25,5295.44,SmallLoss,12661.0,2019,VPC,Rapid Ambition 1.6 TDI CR MT Plus,VPC1090247000100,2012,Greaterthan4years,NONDEP
915147,1194145,VPC0989197000100,PV00471406,HYUNDAI,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,12911.56,0.0,SmallLoss,13164.0,2018,VPC,ELITE I20 SPORTZ 1.4 CRDI,VPC0989197000100,2015,Lessthan4years,DEP
915148,1194146,VPC0987889000100,PV00459397,RENAULT,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,8382.13,3441.14,SmallLoss,13932.0,2018,VPC,KWID RXT,VPC0987889000100,2016,Lessthan4years,DEP
915149,1194147,VPC0992648000100,PV00475344,HYUNDAI,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,10965.44,4869.37,SmallLoss,14243.0,2018,VPC,i10 Grand Kappa Sportz (O) VTVT,VPC0992648000100,2017,Lessthan4years,NONDEP
915150,1194148,VPC0944350000101,PV00504570,HYUNDAI,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,7460.549999999999,6882.69,SmallLoss,15032.0,2019,VPC,i10 Grand Sportz,VPC0944350000101,2015,Lessthan4years,DEP
915151,1194149,VPC0938662000100,PV00470776,HYUNDAI,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,12885.55,1009.0,SmallLoss,15192.0,2018,VPC,i10 Grand Kappa Magna VTVT,VPC0938662000100,2016,Lessthan4years,DEP
915152,1194150,VPC0962117000100,PV00485161,VOLKSWAGEN,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,16605.55,0.0,SmallLoss,16040.0,2018,VPC,New Vento 1.6L Highline,VPC0962117000100,2016,Lessthan4years,DEP
915153,1194151,VPC0870770000100,PV00454922,RENAULT,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,6236.889999999999,5646.05,SmallLoss,15634.0,2018,VPC,KWID RXT,VPC0870770000100,2017,Lessthan4years,DEP
915154,1194152,VPC0991180000100,PV00507689,MAHINDRA,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,10925.62,3508.89,SmallLoss,15725.0,2019,VPC,New XUV 500 W11 AT,VPC0991180000100,2018,Lessthan4years,DEP
915155,1194153,VPC0999485000100,PV00495630,MAHINDRA,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,12939.58,1705.75,SmallLoss,15762.0,2019,VPC,KUV 100 NXT K6 +,VPC0999485000100,2018,Lessthan4years,DEP
915156,1194154,VPC1068391000100,PV00501861,RENAULT,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,10664.25,3204.55,SmallLoss,15784.0,2019,VPC,KWID RXT,VPC1068391000100,2015,Lessthan4years,DEP
915157,1194155,VPC0901447000100,PV00460982,RENAULT,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,7502.44,7329.62,SmallLoss,15884.0,2018,VPC,KWID RXT O,VPC0901447000100,2017,Lessthan4years,DEP
915158,1194156,VPC0960817000100,PV00508866,MAHINDRA,NHE_NON_OEM,NHE,External,DEALER,NON_OEM,5605.0,6835.63,SmallLoss,15996.0,2019,VPC,KUV 100 NXT K2,VPC0960817000100,2018,Lessthan4years,DEP
915159,1194159,VPC1008476000100,PV00510502,MAHINDRA,NHE_NON_OEM,NHE,External,DEALER,NON_OEM,8083.0,5352.47,SmallLoss,16626.0,2019,VPC,XUV 500 W7 AT,VPC1008476000100,2018,Lessthan4years,DEP
915160,1194160,VPC0866030000100,PV00450826,RENAULT,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,7990.96,7616.52,SmallLoss,16736.0,2018,VPC,KWID RXT O AMT,VPC0866030000100,2017,Lessthan4years,DEP
915161,1194161,VPC0958425000100,PV00482158,MAHINDRA,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,9600.05,4909.11,SmallLoss,16769.0,2018,VPC,TUV 300 T8 Mhawk 100,VPC0958425000100,2018,Lessthan4years,DEP
915162,1194171,VPC0819943000101,PV00465007,RENAULT,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,6121.25,3432.67,SmallLoss,11249.0,2018,VPC,KWID RXL,VPC0819943000101,2017,Lessthan4years,DEP
915163,1194172,VPC0839386000101,PV00453759,RENAULT,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,9782.2,4992.77,SmallLoss,14473.0,2018,VPC,KWID RXL,VPC0839386000101,2017,Lessthan4years,DEP
915164,1194173,VPC0839386000101,PV00492924,RENAULT,NHE_NON_OEM,NHE,External,DEALER,NON_OEM,16232.37,11492.86,SmallLoss,32924.0,2019,VPC,KWID RXL,VPC0839386000101,2017,Lessthan4years,DEP
915165,1194174,VPC0835626000101,PV00501634,RENAULT,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,10237.97,7581.44,SmallLoss,17549.0,2019,VPC,KWID RXT,VPC0835626000101,2017,Lessthan4years,DEP
915166,1194175,VPC0819948000101,PV00481407,RENAULT,NHE_NON_OEM,NHE,External,DEALER,NON_OEM,12891.5,5324.5,SmallLoss,20217.0,2018,VPC,KWID RXT,VPC0819948000101,2017,Lessthan4years,DEP
915167,1194176,VPC0742206000102,PV00502950,RENAULT,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,12758.75,4248.1900000000005,SmallLoss,20490.0,2019,VPC,KWID RXT O,VPC0742206000102,2016,Lessthan4years,DEP
915168,1194177,VPC0829118000101,PV00460822,RENAULT,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,12882.65,9828.75,SmallLoss,27469.0,2018,VPC,KWID CLIMBER AMT,VPC0829118000101,2017,Lessthan4years,DEP
915169,1194178,VPC0729492000102,PV00481587,RENAULT,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,14235.22,15907.2,SmallLoss,33570.0,2018,VPC,KWID RXT,VPC0729492000102,2016,Lessthan4years,DEP
915170,1194179,VPC0621548000104,PV00459274,RENAULT,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,15457.259999999998,17031.87,SmallLoss,43626.0,2018,VPC,Duster 85 PS RxL,VPC0621548000104,2014,Lessthan4years,DEP
915171,1194181,VPC1004745000100,PV00464291,VOLKSWAGEN,NHE_NON_OEM,NHE,Internal,OTHERS,NON_OEM,8643.5,5061.76,SmallLoss,12405.0,2018,VPC,Polo 1.2 MT Highline,VPC1004745000100,2011,Greaterthan4years,NONDEP
915172,1194182,VPC0948552000100,PV00480767,RENAULT,NHE_NON_OEM,NHE,External,OTHERS,NON_OEM,3987.5,4271.13,SmallLoss,9088.0,2018,VPC,KWID RXL,VPC0948552000100,2016,Lessthan4years,DEP
915173,1194183,VPC0958813000100,PV00496863,RENAULT,NHE_NON_OEM,NHE,External,TRS,NON_OEM,15868.64,26641.1,SmallLoss,41026.0,2019,VPC,New Duster 110PS RXZ,VPC0958813000100,2015,Lessthan4years,NONDEP
915174,1194184,VPC0976256000100,PV00483169,MARUTI,NHE_NON_OEM,NHE,Internal,TRS,NON_OEM,10885.5,1040.0,SmallLoss,12921.0,2018,VPC,New Swift Dzire VXI (O),VPC0976256000100,2017,Lessthan4years,DEP
915175,1194185,VPC0899500000100,PV00457372,HYUNDAI,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,8260.0,16075.61,SmallLoss,28605.0,2018,VPC,Creta 1.6 SX Plus AT,VPC0899500000100,2015,Lessthan4years,DEP
915176,1194186,VPC0899500000100,PV00469149,HYUNDAI,NHE_NON_OEM,NHE,External,DEALER,NON_OEM,11505.0,16877.45,SmallLoss,43091.0,2018,VPC,Creta 1.6 SX Plus AT,VPC0899500000100,2015,Lessthan4years,DEP
915177,1194188,VPC1005565000100,PV00495718,HYUNDAI,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,4314.37,1309.44,SmallLoss,4549.0,2019,VPC,I20 ACTIVE 1.2,VPC1005565000100,2015,Lessthan4years,NONDEP
915178,1194189,VPC0987098000100,PV00505485,VOLKSWAGEN,NHE_NON_OEM,NHE,Internal,OTHERS,NON_OEM,22171.31,5831.48,SmallLoss,25804.0,2019,VPC,Vento 1.6 TDI Highline,VPC0987098000100,2013,Greaterthan4years,NONDEP
915179,1194191,VPC0830550000101,PV00465077,HONDA,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,2124.0,5902.32,SmallLoss,7839.0,2018,VPC,City,VPC0830550000101,2016,Lessthan4years,DEP
915180,1194192,VPC1008244000100,PV00475671,HYUNDAI,NHE_NON_OEM,NHE,Internal,TRS,NON_OEM,6195.0,1373.0,SmallLoss,8720.0,2018,VPC,I 20 1.4L Sportz,VPC1008244000100,2013,Greaterthan4years,DEP
915181,1194193,VPC1008244000100,PV00490133,HYUNDAI,NHE_NON_OEM,NHE,Internal,TRS,NON_OEM,4277.5,7382.620000000001,SmallLoss,17619.0,2019,VPC,I 20 1.4L Sportz,VPC1008244000100,2013,Greaterthan4years,DEP
915182,1194194,VPC1008244000100,PV00488237,HYUNDAI,NHE_NON_OEM,NHE,Internal,TRS,NON_OEM,4277.5,10466.94,SmallLoss,24577.0,2018,VPC,I 20 1.4L Sportz,VPC1008244000100,2013,Greaterthan4years,DEP
915183,1194196,VPLC003764000100,PV00494198,MAHINDRA,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,7729.0,0.0,SmallLoss,6477.0,2019,VPC,Scorpio S11,VPLC003764000100,2018,Lessthan4years,NONDEP
915184,1194197,VPC1011380000100,PV00479946,MAHINDRA,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,7091.21,508.5,SmallLoss,6638.0,2018,VPC,New Xuv 500 W9,VPC1011380000100,2018,Lessthan4years,DEP
915185,1194198,VPC0872565000100,PV00453792,RENAULT,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,5133.0,1310.0,SmallLoss,6650.0,2018,VPC,KWID RXL AMT,VPC0872565000100,2017,Lessthan4years,DEP
915186,1194199,VPC0870835000100,PV00451810,RENAULT,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,4389.6,1695.5,SmallLoss,6693.0,2018,VPC,KWID RXL,VPC0870835000100,2017,Lessthan4years,DEP
915187,1194200,VPC0917879000100,PV00453602,MAHINDRA,NHE_NON_OEM,NHE,External,DEALER,NON_OEM,6195.0,541.44,SmallLoss,6756.0,2018,VPC,Bolero Power + ZLX,VPC0917879000100,2017,Lessthan4years,DEP
915188,1194203,VPC0983322000100,PV00458695,MAHINDRA,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,4543.0,1465.0,SmallLoss,6984.0,2018,VPC,TUV300 T4+,VPC0983322000100,2018,Lessthan4years,DEP
915189,1194204,VPC1050552000100,PV00490694,RENAULT,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,6399.14,6188.58,SmallLoss,16784.0,2018,VPC,KWID RXT,VPC1050552000100,2015,Lessthan4years,DEP
915190,1194205,VPLC000291000100,PV00471882,MAHINDRA,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,9735.0,5172.01,SmallLoss,16809.0,2018,VPC,Xylo Refresh H4 ABS,VPLC000291000100,2018,Lessthan4years,NONDEP
915191,1194206,VPC0919477000101,PV00496970,RENAULT,NHE_NON_OEM,NHE,External,DEALER,NON_OEM,9283.06,5071.2,SmallLoss,16925.0,2019,VPC,KWID RXT O,VPC0919477000101,2017,Lessthan4years,DEP
915192,1194207,VPLC005198000100,PV00500133,MAHINDRA,NHE_NON_OEM,NHE,External,DEALER,NON_OEM,14606.04,1476.03,SmallLoss,18015.0,2019,VPC,Marazzo M2,VPLC005198000100,2018,Lessthan4years,NONDEP
915193,1194208,VPC0869245000100,PV00451276,RENAULT,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,10857.18,5434.67,SmallLoss,18162.0,2018,VPC,KWID RXT O,VPC0869245000100,2017,Lessthan4years,DEP
915194,1194209,VPC1063377000100,PV00499570,RENAULT,NHE_NON_OEM,NHE,External,OTHERS,NON_OEM,17750.0,1489.75,SmallLoss,18239.0,2019,VPC,Pulse RxL,VPC1063377000100,2013,Greaterthan4years,NONDEP
915195,1194210,VPC1019407000100,PV00505105,MAHINDRA,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,9808.75,4714.88,SmallLoss,18292.0,2019,VPC,XUV 500 W7,VPC1019407000100,2018,Lessthan4years,DEP
915196,1194211,VPC1055433000100,PV00513184,RENAULT,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,6493.11,7856.92,SmallLoss,18539.0,2019,VPC,KWID RXT,VPC1055433000100,2015,Lessthan4years,DEP
